id,target
300550,0.175
300551,0.349
300552,0.406
300553,0.141
300554,0.08399999999999999
300555,0.451
300556,0.22899999999999998
300557,0.315
300558,0.19699999999999998
300559,0.108
300560,0.466
300561,0.27
300562,0.24
300563,0.34500000000000003
300564,0.172
300565,0.221
300566,0.634
300567,0.141
300568,0.18899999999999997
300569,0.129
300570,0.273
300571,0.302
300572,0.30100000000000005
300573,0.11500000000000002
300574,0.588
300575,0.43700000000000006
300576,0.162
300577,0.339
300578,0.158
300579,0.09300000000000001
300580,0.182
300581,0.491
300582,0.35300000000000004
300583,0.374
300584,0.266
300585,0.374
300586,0.191
300587,0.632
300588,0.382
300589,0.298
300590,0.451
300591,0.30199999999999994
300592,0.33
300593,0.141
300594,0.5700000000000001
300595,0.27399999999999997
300596,0.6049999999999999
300597,0.625
300598,0.11900000000000001
300599,0.41700000000000004
300600,0.364
300601,0.298
300602,0.325
300603,0.196
300604,0.25
300605,0.281
300606,0.16699999999999998
300607,0.335
300608,0.4350000000000001
300609,0.384
300610,0.226
300611,0.24799999999999994
300612,0.201
300613,0.4789999999999999
300614,0.38799999999999996
300615,0.23200000000000004
300616,0.261
300617,0.371
300618,0.3230000000000001
300619,0.28500000000000003
300620,0.465
300621,0.427
300622,0.516
300623,0.385
300624,0.292
300625,0.16499999999999998
300626,0.4830000000000001
300627,0.325
300628,0.16899999999999998
300629,0.523
300630,0.179
300631,0.17600000000000002
300632,0.23
300633,0.22000000000000006
300634,0.42100000000000004
300635,0.149
300636,0.17400000000000002
300637,0.077
300638,0.23800000000000002
300639,0.14900000000000002
300640,0.27699999999999997
300641,0.061
300642,0.5479999999999999
300643,0.407
300644,0.36700000000000005
300645,0.127
300646,0.30199999999999994
300647,0.273
300648,0.536
300649,0.348
300650,0.348
300651,0.126
300652,0.40299999999999997
300653,0.391
300654,0.15
300655,0.162
300656,0.16699999999999998
300657,0.23000000000000004
300658,0.21899999999999997
300659,0.141
300660,0.127
300661,0.19399999999999998
300662,0.448
300663,0.1
300664,0.24700000000000005
300665,0.263
300666,0.4779999999999999
300667,0.35600000000000004
300668,0.32299999999999995
300669,0.22699999999999998
300670,0.16099999999999998
300671,0.7299999999999999
300672,0.6569999999999999
300673,0.27699999999999997
300674,0.112
300675,0.301
300676,0.141
300677,0.138
300678,0.166
300679,0.24600000000000002
300680,0.336
300681,0.45399999999999996
300682,0.28200000000000003
300683,0.4520000000000001
300684,0.6839999999999999
300685,0.395
300686,0.214
300687,0.14
300688,0.348
300689,0.27899999999999997
300690,0.207
300691,0.10799999999999997
300692,0.102
300693,0.32899999999999996
300694,0.39
300695,0.185
300696,0.434
300697,0.28800000000000003
300698,0.198
300699,0.445
300700,0.15700000000000006
300701,0.188
300702,0.166
300703,0.278
300704,0.22400000000000006
300705,0.255
300706,0.136
300707,0.222
300708,0.10199999999999998
300709,0.39299999999999996
300710,0.392
300711,0.348
300712,0.112
300713,0.39
300714,0.11100000000000003
300715,0.289
300716,0.659
300717,0.10599999999999997
300718,0.084
300719,0.503
300720,0.2919999999999999
300721,0.24
300722,0.08299999999999999
300723,0.429
300724,0.258
300725,0.21899999999999997
300726,0.345
300727,0.432
300728,0.03
300729,0.282
300730,0.11800000000000001
300731,0.311
300732,0.208
300733,0.34299999999999997
300734,0.23400000000000004
300735,0.28600000000000003
300736,0.36
300737,0.545
300738,0.273
300739,0.444
300740,0.314
300741,0.38799999999999996
300742,0.19399999999999998
300743,0.243
300744,0.319
300745,0.23600000000000002
300746,0.5029999999999999
300747,0.126
300748,0.132
300749,0.25
300750,0.585
300751,0.182
300752,0.325
300753,0.5250000000000001
300754,0.063
300755,0.339
300756,0.467
300757,0.17800000000000002
300758,0.19699999999999998
300759,0.3800000000000001
300760,0.192
300761,0.43700000000000006
300762,0.22899999999999998
300763,0.4350000000000001
300764,0.27399999999999997
300765,0.302
300766,0.253
300767,0.264
300768,0.336
300769,0.26
300770,0.328
300771,0.3770000000000001
300772,0.475
300773,0.29500000000000004
300774,0.197
300775,0.08800000000000001
300776,0.353
300777,0.369
300778,0.298
300779,0.16699999999999998
300780,0.158
300781,0.407
300782,0.34600000000000003
300783,0.32899999999999996
300784,0.208
300785,0.459
300786,0.034
300787,0.2
300788,0.267
300789,0.309
300790,0.30100000000000005
300791,0.34900000000000003
300792,0.188
300793,0.248
300794,0.30900000000000005
300795,0.531
300796,0.16699999999999998
300797,0.516
300798,0.221
300799,0.17600000000000002
300800,0.34600000000000003
300801,0.309
300802,0.16399999999999998
300803,0.19899999999999998
300804,0.121
300805,0.498
300806,0.09699999999999999
300807,0.447
300808,0.494
300809,0.30000000000000004
300810,0.121
300811,0.364
300812,0.28200000000000003
300813,0.09699999999999999
300814,0.193
300815,0.425
300816,0.25
300817,0.452
300818,0.407
300819,0.41
300820,0.235
300821,0.268
300822,0.11
300823,0.5589999999999999
300824,0.25599999999999995
300825,0.6199999999999999
300826,0.5660000000000001
300827,0.193
300828,0.076
300829,0.258
300830,0.35600000000000004
300831,0.204
300832,0.17800000000000002
300833,0.304
300834,0.251
300835,0.112
300836,0.4900000000000001
300837,0.32
300838,0.06999999999999999
300839,0.153
300840,0.251
300841,0.231
300842,0.354
300843,0.5599999999999999
300844,0.341
300845,0.179
300846,0.5210000000000001
300847,0.385
300848,0.39299999999999996
300849,0.233
300850,0.605
300851,0.326
300852,0.136
300853,0.22
300854,0.31
300855,0.21100000000000002
300856,0.35500000000000004
300857,0.28600000000000003
300858,0.08199999999999999
300859,0.34500000000000003
300860,0.258
300861,0.091
300862,0.38
300863,0.5670000000000001
300864,0.46
300865,0.043
300866,0.583
300867,0.5670000000000001
300868,0.264
300869,0.45399999999999996
300870,0.163
300871,0.042
300872,0.7120000000000001
300873,0.28800000000000003
300874,0.081
300875,0.5479999999999999
300876,0.39
300877,0.136
300878,0.542
300879,0.35200000000000004
300880,0.184
300881,0.5970000000000001
300882,0.395
300883,0.5529999999999999
300884,0.415
300885,0.369
300886,0.337
300887,0.38
300888,0.342
300889,0.331
300890,0.399
300891,0.431
300892,0.23800000000000002
300893,0.289
300894,0.3690000000000001
300895,0.342
300896,0.125
300897,0.129
300898,0.34600000000000003
300899,0.157
300900,0.3660000000000001
300901,0.08900000000000001
300902,0.373
300903,0.139
300904,0.271
300905,0.139
300906,0.509
300907,0.273
300908,0.682
300909,0.18100000000000002
300910,0.334
300911,0.463
300912,0.295
300913,0.575
300914,0.466
300915,0.087
300916,0.273
300917,0.278
300918,0.414
300919,0.364
300920,0.3190000000000001
300921,0.237
300922,0.6849999999999999
300923,0.135
300924,0.209
300925,0.102
300926,0.501
300927,0.371
300928,0.5870000000000001
300929,0.433
300930,0.14600000000000002
300931,0.439
300932,0.428
300933,0.161
300934,0.46
300935,0.396
300936,0.452
300937,0.416
300938,0.185
300939,0.306
300940,0.439
300941,0.10699999999999997
300942,0.223
300943,0.391
300944,0.198
300945,0.506
300946,0.111
300947,0.11800000000000001
300948,0.32799999999999996
300949,0.16899999999999998
300950,0.174
300951,0.418
300952,0.405
300953,0.40299999999999997
300954,0.4270000000000001
300955,0.324
300956,0.416
300957,0.29400000000000004
300958,0.213
300959,0.407
300960,0.34
300961,0.459
300962,0.25199999999999995
300963,0.473
300964,0.103
300965,0.184
300966,0.5900000000000001
300967,0.342
300968,0.29100000000000004
300969,0.206
300970,0.231
300971,0.48100000000000004
300972,0.12
300973,0.51
300974,0.17400000000000002
300975,0.268
300976,0.406
300977,0.21899999999999997
300978,0.608
300979,0.6300000000000001
300980,0.27
300981,0.14
300982,0.306
300983,0.221
300984,0.121
300985,0.322
300986,0.416
300987,0.395
300988,0.121
300989,0.247
300990,0.076
300991,0.465
300992,0.42100000000000004
300993,0.234
300994,0.23800000000000002
300995,0.193
300996,0.397
300997,0.153
300998,0.34700000000000003
300999,0.35700000000000004
301000,0.115
301001,0.478
301002,0.341
301003,0.312
301004,0.375
301005,0.45799999999999996
301006,0.191
301007,0.34800000000000003
301008,0.091
301009,0.23800000000000002
301010,0.34500000000000003
301011,0.355
301012,0.4320000000000001
301013,0.16499999999999998
301014,0.424
301015,0.4980000000000001
301016,0.35500000000000004
301017,0.099
301018,0.23
301019,0.33899999999999997
301020,0.191
301021,0.109
301022,0.38299999999999995
301023,0.336
301024,0.112
301025,0.17600000000000002
301026,0.30100000000000005
301027,0.077
301028,0.26899999999999996
301029,0.473
301030,0.413
301031,0.235
301032,0.294
301033,0.06899999999999999
301034,0.102
301035,0.208
301036,0.28500000000000003
301037,0.319
301038,0.22400000000000006
301039,0.192
301040,0.233
301041,0.284
301042,0.14500000000000002
301043,0.2899999999999999
301044,0.177
301045,0.33899999999999997
301046,0.226
301047,0.39399999999999996
301048,0.34500000000000003
301049,0.445
301050,0.29500000000000004
301051,0.14
301052,0.332
301053,0.40299999999999997
301054,0.11900000000000001
301055,0.607
301056,0.136
301057,0.368
301058,0.483
301059,0.422
301060,0.266
301061,0.34
301062,0.47100000000000003
301063,0.278
301064,0.085
301065,0.34800000000000003
301066,0.483
301067,0.341
301068,0.477
301069,0.526
301070,0.258
301071,0.268
301072,0.37
301073,0.16899999999999998
301074,0.22699999999999998
301075,0.546
301076,0.27699999999999997
301077,0.325
301078,0.39
301079,0.5229999999999999
301080,0.13699999999999998
301081,0.35300000000000004
301082,0.11300000000000003
301083,0.402
301084,0.304
301085,0.268
301086,0.187
301087,0.33
301088,0.35300000000000004
301089,0.41700000000000004
301090,0.626
301091,0.6629999999999999
301092,0.589
301093,0.094
301094,0.172
301095,0.271
301096,0.223
301097,0.5760000000000001
301098,0.361
301099,0.051
301100,0.45799999999999996
301101,0.209
301102,0.147
301103,0.212
301104,0.36
301105,0.426
301106,0.382
301107,0.36
301108,0.154
301109,0.177
301110,0.031
301111,0.5
301112,0.6880000000000001
301113,0.36
301114,0.467
301115,0.475
301116,0.312
301117,0.412
301118,0.061
301119,0.272
301120,0.205
301121,0.157
301122,0.23800000000000002
301123,0.513
301124,0.503
301125,0.375
301126,0.11900000000000001
301127,0.075
301128,0.31799999999999995
301129,0.407
301130,0.043
301131,0.141
301132,0.45299999999999996
301133,0.152
301134,0.272
301135,0.302
301136,0.32299999999999995
301137,0.391
301138,0.3230000000000001
301139,0.304
301140,0.07600000000000001
301141,0.424
301142,0.502
301143,0.703
301144,0.359
301145,0.4640000000000001
301146,0.5919999999999999
301147,0.5740000000000001
301148,0.427
301149,0.313
301150,0.047
301151,0.18100000000000002
301152,0.30200000000000005
301153,0.18700000000000006
301154,0.136
301155,0.254
301156,0.433
301157,0.265
301158,0.47700000000000004
301159,0.172
301160,0.392
301161,0.106
301162,0.22299999999999995
301163,0.453
301164,0.203
301165,0.187
301166,0.22699999999999998
301167,0.108
301168,0.163
301169,0.26
301170,0.446
301171,0.29500000000000004
301172,0.121
301173,0.3190000000000001
301174,0.3130000000000001
301175,0.215
301176,0.41700000000000004
301177,0.366
301178,0.06699999999999999
301179,0.239
301180,0.37799999999999995
301181,0.24
301182,0.7879999999999999
301183,0.129
301184,0.339
301185,0.379
301186,0.261
301187,0.325
301188,0.24600000000000002
301189,0.16299999999999998
301190,0.568
301191,0.253
301192,0.268
301193,0.15299999999999994
301194,0.33799999999999997
301195,0.5029999999999999
301196,0.633
301197,0.28900000000000003
301198,0.38299999999999995
301199,0.271
301200,0.293
301201,0.5279999999999999
301202,0.411
301203,0.609
301204,0.108
301205,0.3
301206,0.37
301207,0.177
301208,0.187
301209,0.511
301210,0.231
301211,0.341
301212,0.16999999999999998
301213,0.257
301214,0.634
301215,0.105
301216,0.615
301217,0.249
301218,0.57
301219,0.11300000000000003
301220,0.431
301221,0.54
301222,0.08199999999999999
301223,0.262
301224,0.608
301225,0.371
301226,0.405
301227,0.133
301228,0.256
301229,0.28600000000000003
301230,0.3690000000000001
301231,0.35600000000000004
301232,0.414
301233,0.408
301234,0.413
301235,0.257
301236,0.317
301237,0.20199999999999999
301238,0.142
301239,0.127
301240,0.29600000000000004
301241,0.4390000000000001
301242,0.282
301243,0.44
301244,0.35100000000000003
301245,0.363
301246,0.395
301247,0.055000000000000014
301248,0.064
301249,0.6130000000000001
301250,0.081
301251,0.477
301252,0.173
301253,0.257
301254,0.30900000000000005
301255,0.102
301256,0.5860000000000001
301257,0.27899999999999997
301258,0.49700000000000005
301259,0.4539999999999999
301260,0.465
301261,0.496
301262,0.393
301263,0.29900000000000004
301264,0.21900000000000006
301265,0.377
301266,0.394
301267,0.28800000000000003
301268,0.289
301269,0.20199999999999999
301270,0.10099999999999999
301271,0.15799999999999995
301272,0.14300000000000002
301273,0.79
301274,0.149
301275,0.18
301276,0.31000000000000005
301277,0.138
301278,0.294
301279,0.256
301280,0.06899999999999999
301281,0.35600000000000004
301282,0.354
301283,0.11100000000000003
301284,0.37200000000000005
301285,0.14
301286,0.18899999999999997
301287,0.141
301288,0.22899999999999998
301289,0.32899999999999996
301290,0.4819999999999999
301291,0.379
301292,0.271
301293,0.408
301294,0.45799999999999996
301295,0.414
301296,0.2
301297,0.192
301298,0.05199999999999999
301299,0.45
301300,0.336
301301,0.30300000000000005
301302,0.3750000000000001
301303,0.464
301304,0.281
301305,0.5
301306,0.358
301307,0.382
301308,0.203
301309,0.124
301310,0.35900000000000004
301311,0.133
301312,0.429
301313,0.34
301314,0.139
301315,0.30600000000000005
301316,0.30100000000000005
301317,0.358
301318,0.349
301319,0.499
301320,0.21800000000000005
301321,0.292
301322,0.285
301323,0.21
301324,0.154
301325,0.326
301326,0.134
301327,0.38
301328,0.319
301329,0.223
301330,0.224
301331,0.4209999999999999
301332,0.22000000000000006
301333,0.39299999999999996
301334,0.211
301335,0.263
301336,0.14400000000000002
301337,0.14200000000000002
301338,0.34900000000000003
301339,0.274
301340,0.434
301341,0.14700000000000002
301342,0.434
301343,0.431
301344,0.338
301345,0.358
301346,0.281
301347,0.4360000000000001
301348,0.45299999999999996
301349,0.24600000000000002
301350,0.67
301351,0.22800000000000006
301352,0.183
301353,0.19
301354,0.28
301355,0.382
301356,0.375
301357,0.32399999999999995
301358,0.289
301359,0.159
301360,0.27399999999999997
301361,0.16899999999999998
301362,0.374
301363,0.446
301364,0.15
301365,0.281
301366,0.052000000000000005
301367,0.29900000000000004
301368,0.34299999999999997
301369,0.231
301370,0.268
301371,0.273
301372,0.705
301373,0.127
301374,0.359
301375,0.315
301376,0.26899999999999996
301377,0.33
301378,0.401
301379,0.27699999999999997
301380,0.4280000000000001
301381,0.15000000000000002
301382,0.198
301383,0.198
301384,0.514
301385,0.1
301386,0.496
301387,0.53
301388,0.07400000000000001
301389,0.545
301390,0.42100000000000004
301391,0.43799999999999994
301392,0.4280000000000001
301393,0.243
301394,0.257
301395,0.245
301396,0.185
301397,0.6770000000000002
301398,0.064
301399,0.213
301400,0.084
301401,0.18899999999999997
301402,0.25999999999999995
301403,0.6519999999999999
301404,0.602
301405,0.339
301406,0.255
301407,0.17400000000000002
301408,0.485
301409,0.11900000000000001
301410,0.262
301411,0.743
301412,0.218
301413,0.377
301414,0.6220000000000001
301415,0.342
301416,0.432
301417,0.36200000000000004
301418,0.397
301419,0.479
301420,0.22
301421,0.248
301422,0.08000000000000003
301423,0.29800000000000004
301424,0.163
301425,0.342
301426,0.47600000000000003
301427,0.161
301428,0.055000000000000014
301429,0.634
301430,0.10099999999999999
301431,0.4980000000000001
301432,0.26899999999999996
301433,0.6300000000000001
301434,0.204
301435,0.256
301436,0.6289999999999999
301437,0.314
301438,0.145
301439,0.162
301440,0.325
301441,0.065
301442,0.153
301443,0.095
301444,0.43700000000000006
301445,0.39299999999999996
301446,0.444
301447,0.284
301448,0.388
301449,0.217
301450,0.27
301451,0.116
301452,0.29
301453,0.341
301454,0.14400000000000002
301455,0.15
301456,0.27699999999999997
301457,0.05800000000000001
301458,0.3430000000000001
301459,0.065
301460,0.443
301461,0.271
301462,0.5710000000000001
301463,0.465
301464,0.179
301465,0.11200000000000003
301466,0.35700000000000004
301467,0.067
301468,0.312
301469,0.305
301470,0.154
301471,0.24399999999999994
301472,0.243
301473,0.14
301474,0.157
301475,0.629
301476,0.507
301477,0.30900000000000005
301478,0.282
301479,0.076
301480,0.278
301481,0.3850000000000001
301482,0.426
301483,0.16899999999999998
301484,0.4320000000000001
301485,0.29300000000000004
301486,0.368
301487,0.21
301488,0.557
301489,0.28900000000000003
301490,0.6599999999999999
301491,0.3
301492,0.17800000000000002
301493,0.067
301494,0.14500000000000002
301495,0.257
301496,0.14300000000000002
301497,0.274
301498,0.315
301499,0.204
301500,0.29000000000000004
301501,0.485
301502,0.301
301503,0.36200000000000004
301504,0.526
301505,0.6529999999999999
301506,0.096
301507,0.5740000000000001
301508,0.408
301509,0.18600000000000003
301510,0.049
301511,0.602
301512,0.767
301513,0.584
301514,0.232
301515,0.6370000000000001
301516,0.34
301517,0.441
301518,0.172
301519,0.226
301520,0.11
301521,0.193
301522,0.184
301523,0.262
301524,0.129
301525,0.354
301526,0.187
301527,0.28900000000000003
301528,0.595
301529,0.634
301530,0.19699999999999998
301531,0.251
301532,0.4800000000000001
301533,0.09300000000000001
301534,0.14500000000000002
301535,0.15899999999999995
301536,0.256
301537,0.315
301538,0.42200000000000004
301539,0.261
301540,0.365
301541,0.7260000000000001
301542,0.086
301543,0.439
301544,0.16899999999999998
301545,0.09699999999999999
301546,0.546
301547,0.325
301548,0.649
301549,0.171
301550,0.434
301551,0.281
301552,0.11
301553,0.329
301554,0.099
301555,0.185
301556,0.325
301557,0.06999999999999999
301558,0.36700000000000005
301559,0.21600000000000005
301560,0.14400000000000002
301561,0.517
301562,0.508
301563,0.276
301564,0.141
301565,0.115
301566,0.124
301567,0.23600000000000002
301568,0.387
301569,0.41
301570,0.184
301571,0.509
301572,0.33
301573,0.39
301574,0.19399999999999998
301575,0.264
301576,0.48100000000000004
301577,0.253
301578,0.17300000000000001
301579,0.326
301580,0.23
301581,0.233
301582,0.345
301583,0.109
301584,0.103
301585,0.196
301586,0.427
301587,0.102
301588,0.293
301589,0.21100000000000002
301590,0.32
301591,0.091
301592,0.425
301593,0.47100000000000003
301594,0.264
301595,0.459
301596,0.28400000000000003
301597,0.6940000000000001
301598,0.578
301599,0.413
301600,0.488
301601,0.19899999999999998
301602,0.546
301603,0.145
301604,0.217
301605,0.228
301606,0.5720000000000001
301607,0.215
301608,0.146
301609,0.237
301610,0.228
301611,0.4189999999999999
